tD,tR_over_tD,time,samples,dt,odd_mean,odd_stderr,even_mean,even_stderr,max_bond_dimension,mean_cumulative_jumps
0.98,1.02040816327,7.6,8,0.025,0.02329854530190693,0.004890191294630285,0.02542914024986026,0.003668311229276918,100,0.75
0.98,1.02040816327,7.7,8,0.025,0.02321930733148767,0.004919312586943063,0.02468079229315821,0.003225200307238573,100,0.75
0.98,1.02040816327,7.8,8,0.025,0.02285296889434804,0.004566963763011301,0.0239726817239251,0.002747067668661317,100,0.75
0.98,1.02040816327,7.9,8,0.025,0.02242574079098879,0.004097249293621943,0.02333029274337892,0.002320494147685001,100,0.75
0.98,1.02040816327,8,8,0.025,0.02061227293961154,0.004022099012583084,0.02383717562594675,0.002192919750302216,100,0.875
0.98,1.02040816327,6,16,0.025,0.02096937083775983,0.001480892677102712,0.03271405605741567,0.004740571645250633,100,0
0.98,1.02040816327,6.1,16,0.025,0.02065498758034173,0.001404339804322606,0.03277925926582728,0.004724811529174927,100,0
0.98,1.02040816327,6.2,16,0.025,0.02018711117804549,0.001392718935702261,0.03265837315954616,0.004735441397927849,100,0
0.98,1.02040816327,6.3,16,0.025,0.01971155954993271,0.001351459923955688,0.03228064440773897,0.004681367110898412,100,0.0625
0.98,1.02040816327,6.4,16,0.025,0.01913875352032809,0.001339731729247192,0.03218507581198899,0.004684534721755265,100,0.125
0.98,1.02040816327,6.5,16,0.025,0.01844812006210331,0.001556783439780568,0.03280898625894896,0.004876355866237056,100,0.1875
0.98,1.02040816327,6.6,16,0.025,0.01843338944777143,0.001419058970403606,0.0325722976604543,0.00481473684933069,100,0.1875
0.98,1.02040816327,6.7,16,0.025,0.01759107862055865,0.001385408988343137,0.03319762707629898,0.004920831600281572,100,0.375
0.98,1.02040816327,6.8,16,0.025,0.01756575351664898,0.001273110774517251,0.0326392421583323,0.004824920955054904,100,0.4375
0.98,1.02040816327,6.9,16,0.025,0.01779762442603831,0.001155311186321116,0.03202869197970207,0.004745613398425844,100,0.5625
0.98,1.02040816327,7,16,0.025,0.01916789732726847,0.001361024172547366,0.03131721005174744,0.004654950615212381,100,0.625
0.98,1.02040816327,7.1,16,0.025,0.01960644902448151,0.001454450377756387,0.03075115554625405,0.004500109005404245,100,0.625
0.98,1.02040816327,7.2,16,0.025,0.01991063679954566,0.001693416802801127,0.0302359654863638,0.004317474762422426,100,0.625
0.98,1.02040816327,7.3,16,0.025,0.02005278004347318,0.001914934556311188,0.02975387007211501,0.004125661489243549,100,0.625
0.98,1.02040816327,7.4,16,0.025,0.02018567730563374,0.002129519961274271,0.02924240340123082,0.003945030380660775,100,0.625
0.98,1.02040816327,7.5,16,0.025,0.02038755463002273,0.002394030577354509,0.02866033288454099,0.00378520864751241,100,0.625
0.98,1.02040816327,7.6,16,0.025,0.02048381730149677,0.002596332856015386,0.02803765314281435,0.003641406988083515,100,0.625
