time,samples,odd_slope,odd_slope_stderr,even_slope,even_slope_stderr
3.8,32,-0.5993148529106157,0.07476293521288793,0.6173969304897245,0.07453667651114408
3.9,32,-0.5920318509206905,0.07240435737314152,0.6178343146565936,0.07416671478601215
4,32,-0.5714795517344532,0.07277593385206026,0.6042211465222819,0.07347254859075561
0,64,-0.9565283969804184,5.594998139002102e-17,0.9714583645084369,2.797499069501051e-17
0.1,64,-0.9393751300826317,0.01432058930716508,0.9756119754215293,0.006839560013560899
0.2,64,-0.9020429593106987,0.02869046179781747,0.9484976154978455,0.02333733302580925
0.3,64,-0.9114960858609243,0.02910960670586442,0.9429089265895261,0.02795520653749279
0.4,64,-0.9125108882772875,0.02767565180959384,0.9422372945649844,0.02717499642749623
0.5,64,-0.912967916591592,0.02605134571475339,0.9402121134000188,0.02671210320985722
0.6,64,-0.9161486233676331,0.02451026499347882,0.9423781376153065,0.02682104899248502
0.7,64,-0.8881986522933585,0.0300059973637712,0.911001404262905,0.03260487754589952
0.8,64,-0.8867441971208462,0.02892001856737495,0.8988288812010453,0.03350201062174395
0.9,64,-0.8781760300558437,0.02661117762384987,0.9077223573235771,0.03266449119295621
1,64,-0.8755030843707035,0.02607654413689086,0.9104053612840947,0.03082631792332845
1.1,64,-0.856341242695362,0.02964310013455583,0.8951251769237347,0.03293743761475794
1.2,64,-0.8542758515218153,0.03085619944334621,0.8763427157340797,0.03463148168525641
1.3,64,-0.84871320309374,0.03193021554723666,0.8767744083813749,0.03259835638952154
1.4,64,-0.8433292622220115,0.03325629369522986,0.8797498594855769,0.02958026430197943
1.5,64,-0.8392115013852645,0.03469631115414301,0.8785751499492277,0.02741162323112361
1.6,64,-0.8128975753173179,0.05275475057125223,0.819796026384317,0.04603375453003881
1.7,64,-0.7912350067429337,0.05256938445816508,0.7976027434684553,0.0463642183517866
1.8,64,-0.8027862686064493,0.05389361830816961,0.7899899735685112,0.04741735112985231
1.9,64,-0.8030917999618444,0.05182404786797575,0.789682481884559,0.04620723074596789
2,64,-0.8045761437795985,0.04954961122677199,0.7752987285268147,0.04640543667041601
2.1,64,-0.8108239476498268,0.0447727932780538,0.7756396292916622,0.04505403951870657
2.2,64,-0.8056127732964012,0.04291568675912527,0.7885068639440193,0.04370890166094964
2.3,64,-0.7937086983186078,0.04317653495334143,0.7857404918926257,0.04225364219819139
2.4,64,-0.7867001916293344,0.04088174110190668,0.7934232293650646,0.04334017769637764
2.5,64,-0.7846766358856335,0.04025775763925997,0.7676190040971649,0.05669478325896635
2.6,64,-0.7719703596868202,0.0402560016218394,0.7515266735870223,0.05563470304372745
2.7,64,-0.7549505812552544,0.04172930790656703,0.7445911695068202,0.05376565865323761
2.8,64,-0.7482379514135933,0.04156294506542872,0.7416507334145732,0.05219005275497438
2.9,64,-0.6925059263530456,0.0486300248185379,0.7116461694727174,0.05344596230271117
3,64,-0.6992433717569693,0.05380414744934427,0.6816077739687753,0.05555914368861402
3.1,64,-0.6881836548127158,0.06598220237470237,0.651903962819892,0.05436045369722135
3.2,64,-0.6746289805444529,0.06350306280076605,0.6494551630645017,0.05282589129934646
3.3,64,-0.6591563188077142,0.0611051279201788,0.6463175628363109,0.05118835298336806
3.4,64,-0.6516852671396759,0.05974165764035189,0.618615384827609,0.05284169321075877
3.5,64,-0.6376906902388521,0.05757138249880891,0.6116048406262676,0.05233924879126124
3.6,64,-0.5932024805437782,0.05661434403660556,0.5766572175911318,0.05248817756961503
3.7,64,-0.5788951935414904,0.05476911265605983,0.5736246649037402,0.05162525106167234
3.8,64,-0.5590346507785647,0.05359866152802856,0.560437875507285,0.05167310272536542
3.9,64,-0.5466184601264683,0.05211745402837132,0.5586135913625443,0.05143599724517772
4,64,-0.5271591230728145,0.05145702578465961,0.5493314794792284,0.0508610765363652
0,128,-0.9565283969804186,1.970327255609558e-17,0.9714583645084369,1.970327255609558e-17
0.1,128,-0.9572512934559801,0.009340459167200318,0.9637851680286728,0.008156745642545642
0.2,128,-0.9369504665507596,0.0158543946961184,0.9342009798726463,0.01711040095355776
0.3,128,-0.9361368786860084,0.0179954534964632,0.9324162930001361,0.01839275739979312
0.4,128,-0.9577893801472147,0.0272835578988414,0.9386848285249936,0.01854651776379419
0.5,128,-0.9552479673618417,0.02679575676517999,0.9365175869665974,0.01817705730905098
0.6,128,-0.9321333698401524,0.0289610866313401,0.9329547143399586,0.01984098566399669
0.7,128,-0.9149998839023108,0.02957089291284513,0.9156329674000363,0.0216636944266955
0.8,128,-0.9110251622245443,0.02825779931500032,0.9078413956730005,0.02165092178752795
0.9,128,-0.9040860312750288,0.02635964802989963,0.9223170819194864,0.0261107329445695
1,128,-0.9069808713899351,0.02768904003688706,0.9185356059790853,0.02491972941484847
1.1,128,-0.8939930628917968,0.02768413218603234,0.9076825362625612,0.0245611806900318
1.2,128,-0.8813100888109381,0.02778252208749001,0.8797483068996053,0.0259459972012433
1.3,128,-0.8750161422260841,0.02703162589988517,0.8757199451777247,0.02417384290041277
1.4,128,-0.8684267373418082,0.02669492618651706,0.8723220584698721,0.02215879844335095
1.5,128,-0.8539454196989997,0.02826865859699323,0.86275488382274,0.02253802309062325
1.6,128,-0.8371875421910406,0.03465266399236157,0.8229613275686123,0.02941822367428856
1.7,128,-0.8225450848415301,0.03479657136848069,0.8071183021529159,0.02949988559342898
1.8,128,-0.8223727726209183,0.0351676312888578,0.7899820464228354,0.03082497606191877
1.9,128,-0.8088186395101511,0.03450417248529022,0.780306914020079,0.03190215098688983
2,128,-0.7900121896272585,0.03401924652452697,0.7604632298784239,0.03299645642750847
2.1,128,-0.7732755334280821,0.03358619186751294,0.7491527094472399,0.03332591896224523
2.2,128,-0.767356444667032,0.03267743778554722,0.7521825107993512,0.03297840728513751
2.3,128,-0.7415942677812604,0.03347314815787746,0.731040681322486,0.03354513140751163
2.4,128,-0.7343469291348157,0.0328257489077913,0.7215783971131934,0.03447150516151856
2.5,128,-0.7082455394436054,0.03476392365514912,0.6970445118401186,0.039161896604683
2.6,128,-0.6966806278099011,0.03470458959689335,0.6860595009532753,0.03835836618671858
2.7,128,-0.6822275789850393,0.03484686351930013,0.6797647750000149,0.03718078264324565
2.8,128,-0.6674513406186695,0.03666339759147408,0.6727167415852974,0.03631986600205498
2.9,128,-0.6403609887510507,0.03806440182190136,0.6505442788323477,0.03609604178975886
3,128,-0.6532738369186297,0.04795297388809674,0.6236907439178072,0.03682048246161795
3.1,128,-0.6417645894766399,0.05149736572669084,0.6053699672101022,0.03606758346532967
3.2,128,-0.62858102590841,0.05024878565816721,0.5987804460526276,0.03548940973547769
3.3,128,-0.6125077801891767,0.04842167410613483,0.5901167621776686,0.03506504317644754
3.4,128,-0.6085461647611103,0.04723696931995462,0.5591868759587965,0.03699007032495506
3.5,128,-0.586102986420428,0.04667167266653918,0.5349105657325141,0.03923635797495783
3.6,128,-0.5568826710539244,0.04490680718668235,0.513599757691535,0.0393309727561922
3.7,128,-0.533290672808566,0.04340691295073764,0.5167626797803666,0.03774290225669379
3.8,128,-0.513008717886312,0.04149004280897464,0.5070991390806224,0.03884956059546558
3.9,128,-0.4949361698940625,0.03928783280111916,0.4992551057741325,0.03993573214178488
4,128,-0.4743059404416618,0.0373050779517749,0.4877169455907381,0.04099570142767366
0,256,-0.9565283969804188,0,0.9714583645084374,1.390497253084598e-17
0.1,256,-0.9528882384366447,0.006137332351058641,0.9642857534896141,0.005734897121756248
0.2,256,-0.9430689534511552,0.008770723894756395,0.9404519611682508,0.01087261121343265
0.3,256,-0.9340799240696389,0.01092263060638503,0.9285124900584103,0.01287551958515347
0.4,256,-0.9339091369311313,0.0161204567728704,0.9163983884636584,0.01452770423166881
0.5,256,-0.9323508258244948,0.015880557297148,0.912175664769839,0.01439442007629903
0.6,256,-0.9178783295284593,0.01718881246248546,0.9040152694849208,0.01529326808423002
0.7,256,-0.9017780832477479,0.01838844006868249,0.8871802184560573,0.01723371135261852
0.8,256,-0.9007198872749723,0.01796863138420064,0.8801699000261682,0.01687825049266069
0.9,256,-0.8906568617739933,0.01796722926507804,0.8782442798790883,0.01862246529827671
1,256,-0.8833700652555196,0.01908047797510396,0.8733190044182817,0.01829413195134182
1.1,256,-0.874769682783455,0.01939334775333542,0.868725123040692,0.01822174338713259
1.2,256,-0.8650346152407375,0.01972878310504942,0.8448965697626575,0.01938456977673812
1.3,256,-0.860956834747869,0.01999857724767915,0.8461789578394819,0.01893105314219016
1.4,256,-0.852782159022259,0.02045330132698027,0.8451522358348812,0.01801074324492544
